ParentCorpID,LocationID,Location,TCFDCategoryName,TCFDSubCatName,RiskFactorName,ScenarioName,RiskYear,ValueAtRisk
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2027,1.330753774
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2028,1.46104933
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2029,1.608983154
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2030,0.937499187
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2031,1.731327469
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2032,1.058939525
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2018,0.380422967
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2019,0.372772475
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2020,0.506427327
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2021,0.34863406
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2022,0.356141676
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2023,0.54942115
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2024,0.593255981
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2025,0.654850133
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2026,0.759182688
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2027,0.574821738
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2028,0.507750965
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2029,0.767807702
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2030,0.658714797
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2031,0.864097997
1,4,Singapore_300mm_DRAM,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2032,0.964119649
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2018,2.296578276
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2019,2.21093559
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2020,2.148171313
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2021,2.216285693
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2022,2.793636251
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2023,2.000302345
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2024,3.110048726
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2025,1.910214419
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2026,2.465624019
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2027,1.956915678
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2028,3.058182514
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2029,2.171801963
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2030,2.887090776
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2031,3.076269386
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2032,2.704688495
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2018,0.657298311
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2019,0.652895155
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2020,0.90248712
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2021,0.806892529
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2022,1.01743471
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2023,1.141140307
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2024,1.455701775
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2025,0.870096675
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2026,1.157333369
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2027,0.936042301
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2028,1.330158435
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2029,1.129493882
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2030,1.530995803
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2031,1.607806408
1,4,Singapore_300mm_DRAM,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2032,1.755732421
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2018,1.359689803
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2019,1.601632299
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2020,2.369847394
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2021,1.747019662
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2022,1.834872835
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2023,1.955419488
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2024,2.104859987
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2025,3.00289752
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2026,2.696334697
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2027,1.804390172
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2028,3.457630155
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2029,3.136558241
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2030,3.158051524
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2031,2.169493519
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP8.5,2032,3.923485497
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2018,1.153286032
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2019,1.07855692
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2020,0.826942757
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2021,1.461264011
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2022,0.900310685
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2023,1.264766082
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2024,0.858132887
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2025,1.599082329
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2026,1.280518351
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2027,1.426594984
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2028,1.318610428
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2029,1.594025437
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2030,1.017448962
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2031,1.037791431
1,4,Singapore_300mm_DRAM,Physical,Chronic,Temperature extremes,RCP4.5,2032,2.168410508
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2018,0.5862859
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2019,0.801406046
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2020,0.852454715
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2021,0.77784329
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2022,0.752937619
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2023,0.956057216
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2024,1.048820836
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2025,0.939627545
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2026,1.265799633
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2027,0.909578924
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2028,1.641603791
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2029,0.992791573
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2030,1.582196199
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2031,0.915665676
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP8.5,2032,1.113733552
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2018,0.340048079
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2019,0.397118159
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2020,0.454416923
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2021,0.387131337
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2022,0.63001028
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2023,0.409045028
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2024,0.598867236
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2025,0.716446852
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2026,0.389649193
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2027,0.424471955
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2028,0.76452871
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2029,0.751454055
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2030,0.677187653
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2031,0.572675409
1,4,Singapore_300mm_DRAM,Physical,Chronic,Coastal flooding,RCP4.5,2032,1.004007863
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2018,1.578537238
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2019,1.487913202
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2020,1.975488196
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2021,2.872048728
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2022,2.764853185
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2023,2.252799949
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2024,2.843251312
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2025,2.206965731
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2026,2.157013442
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2027,2.115335885
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2028,3.123166881
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2029,3.589475382
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2030,2.573978959
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2031,2.151266673
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP8.5,2032,3.903134498
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2018,0.786570642
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2019,1.035738268
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2020,1.208610998
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2021,0.993838187
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2022,1.324479551
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2023,1.44966573
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2024,1.048738859
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2025,0.915281119
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2026,1.042465521
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2027,1.350431058
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2028,1.896851942
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2029,1.309705888
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2030,1.565518258
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2031,1.404220269
1,4,Singapore_300mm_DRAM,Physical,Chronic,Drought,RCP4.5,2032,1.100671293
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2018,1.412692592
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2019,1.906935682
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2020,2.359464735
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2021,2.253265537
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2022,2.237709441
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2023,2.342552849
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2024,1.838471876
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2025,1.940528129
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2026,3.337457231
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2027,2.724152789
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2028,3.974605084
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2029,3.07433926
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2030,3.648005395
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2031,3.672385105
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP8.5,2032,3.074247913
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2018,0.880473412
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2019,0.87515091
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2020,0.699312375
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2021,0.945679504
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2022,0.988532634
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2023,0.915067408
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2024,0.98507059
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2025,1.621476502
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2026,0.99056288
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2027,1.063902149
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2028,1.62214821
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2029,1.251869235
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2030,1.267402714
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2031,1.741237697
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Increased pricing of GHG emissions,RCP4.5,2032,1.464235202
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2018,0.915351421
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2019,0.632534834
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2020,0.636150166
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2021,1.116031912
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2022,1.342567447
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2023,1.100995878
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2024,1.419433723
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2025,1.298020451
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2026,0.871865353
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2027,1.497282902
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2028,1.032217877
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2029,1.013885725
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2030,1.811351188
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2031,1.36751648
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP8.5,2032,1.030655402
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2018,0.473562098
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2019,0.330272554
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2020,0.436977433
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2021,0.37669287
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2022,0.509761098
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2023,0.479220547
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2024,0.738102808
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2025,0.487884145
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2026,0.451232304
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2027,0.675330268
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2028,0.85302909
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2029,0.679263693
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2030,0.790413465
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2031,0.871441208
1,5,Singapore_300mm_NAND,Transition,Policy & Legal,Exposure to litigation,RCP4.5,2032,0.93936269
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2018,1.943829897
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2019,2.062590385
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2020,1.314906281
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2021,1.704928747
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2022,2.557320533
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2023,2.353255619
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2024,1.899783243
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2025,2.814369772
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2026,3.057850396
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2027,1.757948447
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2028,1.952782369
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2029,2.688825585
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2030,2.201835293
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2031,2.945034263
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP8.5,2032,3.486637868
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2018,1.13756725
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2019,0.885315506
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2020,0.861750891
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2021,0.790149336
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2022,1.432289232
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2023,0.935441356
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2024,1.344783366
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2025,1.10271724
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2026,1.43543697
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2027,1.526596227
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2028,1.428953714
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2029,1.579545028
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2030,1.164475272
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2031,1.27222324
1,5,Singapore_300mm_NAND,Transition,Reputation,Increased stakeholder concern or negative stakeholder feedback,RCP4.5,2032,1.143918783
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2018,1.346557925
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2019,1.975944952
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2020,1.890054725
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2021,2.941375153
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2022,2.599319409
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2023,1.718006824
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2024,2.534816193
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2025,2.731863317
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2026,2.74391705
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2027,2.470850282
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2028,3.124092246
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2029,3.654811349
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2030,2.635302242
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2031,3.796674797
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP8.5,2032,4.186022508
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP4.5,2018,1.098786487
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP4.5,2019,0.869006792
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP4.5,2020,0.745806279
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP4.5,2021,1.411913946
1,5,Singapore_300mm_NAND,Physical,Chronic,Temperature extremes,RCP4.5,2022,1.294334496
